what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1416051495902
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1416051496058
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1416051497431
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1416051502236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051505503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051517049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051573973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051585377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051639158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051639236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051644976
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1416051649719
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1416051649750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051651123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051656380
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1416051658533
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1416051658611
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1416051666707
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1416051667815
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1416051667846
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1416051701824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051719137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1416051805880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051805880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051811854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416051817158
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1416051817892
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1416051824272
