what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772311111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772311329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772319675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772320081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772320783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772320970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772321563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772321719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772322327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772322483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772323092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772323263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772323856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772324340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415772338192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772339862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772341110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772342326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772343372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772345493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415772351484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772353246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772355352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772357536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772359330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772361592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415772362872
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415772374462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772377458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772381670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772383058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772384400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772385523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772385663
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415772388409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772397363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772450163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772452800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772465077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772465561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772471052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772489990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772495965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415772506339
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415772509802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772513031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772514139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772514311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772516994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772532626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772537025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772557883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772560737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772572500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772585963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772608255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772630922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415772643152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772644276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772645539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772645726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772646584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772647052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772670421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772677098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772679142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772690842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415772692823
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1415772694211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415772694788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1415772696130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415772696988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415772699952
