what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060722965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060725290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1416060725306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060726836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060750647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1416060760761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060762243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060764255
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060766236
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060766673
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1416060767406
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1416060774309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060784573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060796726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060797443
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060798254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060798400
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060798431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060798571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416060799341
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1416060801026
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060801291
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060801462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416060818785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1416060823283
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1416060825233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416060828243
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1416060839492
