what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777202797
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777202813
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415777204192
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777204441
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777204566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777215285
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777215285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777219493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777368355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777374768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777558289
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415777560910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777567212
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415777570270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777570379
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1415777570394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415777570394
started,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1415777576416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777578990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777613981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415777615447
