what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415773737946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773749788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415773749803
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415773751800
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415773765435
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415773768586
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415773771097
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415773773890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773775450
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415773777166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773876242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415773876273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415773878535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773884322
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415773891904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773923339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415773923480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415773926256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773928612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773956973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415773957160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773966319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773988879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1415773988926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773991110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415773993918
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1415773993949
